step_no,step_name,substep_no,substep_name,problem_id,problem_name,difficulty,youtube_url,leetcode_url,article_url,plus_url,editorial_url,other_practice_url
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,531,Flood fill algorithm,Medium,,https://leetcode.com/problems/flood-fill/,,https://takeuforward.org/plus/dsa/problems/flood-fill-algorithm,https://takeuforward.org/plus/dsa/problems/flood-fill-algorithm?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,2817,Cycle Detection in Undirected Graph (bfs),Hard,https://youtu.be/BPlrALf1LDU,,https://takeuforward.org/data-structure/detect-cycle-in-an-undirected-graph-using-bfs/,https://takeuforward.org/plus/dsa/problems/detect-a-cycle-in-an-undirected-graph,https://takeuforward.org/plus/dsa/problems/detect-a-cycle-in-an-undirected-graph?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,501,Detect a cycle in an undirected graph,Hard,https://youtu.be/zQ3zgFypzX4,https://leetcode.com/problems/course-schedule/,https://takeuforward.org/data-structure/detect-cycle-in-an-undirected-graph-using-dfs/,https://takeuforward.org/plus/dsa/problems/detect-a-cycle-in-an-undirected-graph,https://takeuforward.org/plus/dsa/problems/detect-a-cycle-in-an-undirected-graph?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,530,Distance of nearest cell having one,Medium,https://youtu.be/edXdVwkYHF8,https://leetcode.com/problems/01-matrix/,https://takeuforward.org/graph/distance-of-nearest-cell-having-1/,https://takeuforward.org/plus/dsa/problems/distance-of-nearest-cell-having-one,https://takeuforward.org/plus/dsa/problems/distance-of-nearest-cell-having-one?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,537,Surrounded Regions,Medium,https://youtu.be/BtdgAys4yMk,https://leetcode.com/problems/surrounded-regions/,https://takeuforward.org/graph/surrounded-regions-replace-os-with-xs/,https://takeuforward.org/plus/dsa/problems/surrounded-regions,https://takeuforward.org/plus/dsa/problems/surrounded-regions?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,533,Number of enclaves,Medium,https://youtu.be/rxKcepXQgU4,https://leetcode.com/problems/number-of-enclaves/,https://takeuforward.org/graph/number-of-enclaves/,https://takeuforward.org/plus/dsa/problems/number-of-enclaves,https://takeuforward.org/plus/dsa/problems/number-of-enclaves?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,509,Word ladder I,Hard,https://youtu.be/tRPda0rcf8E,https://leetcode.com/problems/word-ladder/,https://takeuforward.org/graph/word-ladder-i-g-29/,https://takeuforward.org/plus/dsa/problems/word-ladder-i,https://takeuforward.org/plus/dsa/problems/word-ladder-i?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,510,Word ladder II,Hard,https://youtu.be/AD4SFl7tu7I?si=EpcJQTWm2YeURvEG,https://leetcode.com/problems/word-ladder-ii/,https://takeuforward.org/graph/g-30-word-ladder-ii/,https://takeuforward.org/plus/dsa/problems/word-ladder-ii,https://takeuforward.org/plus/dsa/problems/word-ladder-ii?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,534,Number of islands,Medium,https://www.youtube.com/watch?v=muncqlKJrH0&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=8,https://leetcode.com/problems/number-of-islands/,https://takeuforward.org/data-structure/number-of-distinct-islands/,https://takeuforward.org/plus/dsa/problems/number-of-islands,https://takeuforward.org/plus/dsa/problems/number-of-islands?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,2813,Bipartite Graph (DFS),Hard,https://youtu.be/KG5YFfR0j8A,https://leetcode.com/problems/is-graph-bipartite/,https://takeuforward.org/graph/bipartite-graph-dfs-implementation/,https://takeuforward.org/plus/dsa/problems/bipartite-graph,https://takeuforward.org/plus/dsa/problems/bipartite-graph?tab=editorial,
15,Graphs [Concepts & Problems],2,Problems on BFS/DFS,2814,Cycle Detection in Directed Graph (DFS),Hard,https://youtu.be/9twcmtQj4DU,https://leetcode.com/problems/course-schedule-ii/discuss/293048/detecting-cycle-in-directed-graph-problem,https://takeuforward.org/data-structure/detect-cycle-in-a-directed-graph-using-dfs-g-19/,https://takeuforward.org/plus/dsa/problems/detect-a-cycle-in-a-directed-graph,https://takeuforward.org/plus/dsa/problems/detect-a-cycle-in-a-directed-graph?tab=editorial,
15,Graphs [Concepts & Problems],3,Topo Sort and Problems,2822,Topo Sort,Hard,https://youtu.be/5lZ0iJMrUMk,,https://takeuforward.org/data-structure/topological-sort-algorithm-dfs-g-21/,https://takeuforward.org/plus/dsa/problems/topological-sort-or-kahns-algorithm,https://takeuforward.org/plus/dsa/problems/topological-sort-or-kahns-algorithm?tab=editorial,
15,Graphs [Concepts & Problems],3,Topo Sort and Problems,502,Topological sort or Kahn's algorithm,Hard,https://youtu.be/5lZ0iJMrUMk,,https://takeuforward.org/data-structure/topological-sort-algorithm-dfs-g-21/,https://takeuforward.org/plus/dsa/problems/topological-sort-or-kahns-algorithm,https://takeuforward.org/plus/dsa/problems/topological-sort-or-kahns-algorithm?tab=editorial,
15,Graphs [Concepts & Problems],3,Topo Sort and Problems,500,Detect a cycle in a directed graph,Hard,https://www.youtube.com/watch?v=uzVUw90ZFIg&list=PLgUwDviBIf0rGEWe64KWas0Nryn7SCRWw&index=12,https://leetcode.com/problems/course-schedule/,https://takeuforward.org/data-structure/detect-a-cycle-in-directed-graph-topological-sort-kahns-algorithm-g-23/,https://takeuforward.org/plus/dsa/problems/detect-a-cycle-in-a-directed-graph,https://takeuforward.org/plus/dsa/problems/detect-a-cycle-in-a-directed-graph?tab=editorial,
15,Graphs [Concepts & Problems],3,Topo Sort and Problems,504,Course Schedule I,Hard,https://youtu.be/WAOfKpxYHR8,https://leetcode.com/problems/course-schedule/,https://takeuforward.org/data-structure/course-schedule-i-and-ii-pre-requisite-tasks-topological-sort-g-24/,https://takeuforward.org/plus/dsa/problems/course-schedule-i,https://takeuforward.org/plus/dsa/problems/course-schedule-i?tab=editorial,
15,Graphs [Concepts & Problems],3,Topo Sort and Problems,505,Course Schedule II,Medium,https://youtu.be/WAOfKpxYHR8,https://leetcode.com/problems/course-schedule-ii/,https://takeuforward.org/data-structure/course-schedule-i-and-ii-pre-requisite-tasks-topological-sort-g-24/,https://takeuforward.org/plus/dsa/problems/course-schedule-ii,https://takeuforward.org/plus/dsa/problems/course-schedule-ii?tab=editorial,
15,Graphs [Concepts & Problems],3,Topo Sort and Problems,506,Find eventual safe states,Hard,https://youtu.be/2gtg3VsDGyc,https://leetcode.com/problems/find-eventual-safe-states/,https://takeuforward.org/data-structure/find-eventual-safe-states-bfs-topological-sort-g-25/,https://takeuforward.org/plus/dsa/problems/find-eventual-safe-states,https://takeuforward.org/plus/dsa/problems/find-eventual-safe-states?tab=editorial,
15,Graphs [Concepts & Problems],3,Topo Sort and Problems,503,Alien Dictionary,Hard,https://youtu.be/U3N_je7tWAs,https://leetcode.com/problems/alien-dictionary/solution/,https://takeuforward.org/data-structure/alien-dictionary-topological-sort-g-26/,https://takeuforward.org/plus/dsa/problems/alient-dictionary,https://takeuforward.org/plus/dsa/problems/alient-dictionary?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,508,Shortest path in undirected graph with unit weights,Hard,https://www.youtube.com/watch?v=C4gxoTaI71U&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=28,,https://takeuforward.org/data-structure/shortest-path-in-undirected-graph-with-unit-distance-g-28/,https://takeuforward.org/plus/dsa/problems/shortest-path-in-undirected-graph-with-unit-weights,https://takeuforward.org/plus/dsa/problems/shortest-path-in-undirected-graph-with-unit-weights?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,507,Shortest path in DAG,Hard,https://www.youtube.com/watch?v=ZUFQfFaU-8U&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=27,,https://takeuforward.org/data-structure/shortest-path-in-directed-acyclic-graph-topological-sort-g-27/,https://takeuforward.org/plus/dsa/problems/shortest-path-in-dag,https://takeuforward.org/plus/dsa/problems/shortest-path-in-dag?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,2827,Djisktra's Algorithm,Hard,https://www.youtube.com/watch?v=rp1SMw7HSO8&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=35,,https://takeuforward.org/data-structure/dijkstras-algorithm-using-set-g-33/,https://takeuforward.org/plus/dsa/problems/dijkstra's-algorithm,https://takeuforward.org/plus/dsa/problems/dijkstra's-algorithm?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,2828,Why priority Queue is used in Djisktra's Algorithm,Hard,https://www.youtube.com/watch?v=rp1SMw7HSO8&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=35,,https://takeuforward.org/data-structure/dijkstras-algorithm-using-priority-queue-g-32/,https://takeuforward.org/plus/dsa/problems/dijkstra's-algorithm,https://takeuforward.org/plus/dsa/problems/dijkstra's-algorithm?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,527,Shortest Distance in a Binary Maze,Hard,https://www.youtube.com/watch?v=U5Mw4eyUmw4&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=36,https://leetcode.com/problems/shortest-path-in-binary-matrix/,https://takeuforward.org/data-structure/g-36-shortest-distance-in-a-binary-maze/,https://takeuforward.org/plus/dsa/problems/shortest-path-with-minimum-effort,https://takeuforward.org/plus/dsa/problems/shortest-path-with-minimum-effort?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,525,Path with minimum effort,Hard,https://youtu.be/0ytpZyiZFhA,https://leetcode.com/problems/path-with-minimum-effort/,https://takeuforward.org/data-structure/g-37-path-with-minimum-effort/,https://takeuforward.org/plus/dsa/problems/path-with-minimum-effort,https://takeuforward.org/plus/dsa/problems/path-with-minimum-effort?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,519,Cheapest flight within K stops,Hard,https://youtu.be/9XybHVqTHcQ,https://leetcode.com/problems/cheapest-flights-within-k-stops/,https://takeuforward.org/data-structure/g-38-cheapest-flights-within-k-stops/,https://takeuforward.org/plus/dsa/problems/cheapest-flight-within-k-stops,https://takeuforward.org/plus/dsa/problems/cheapest-flight-within-k-stops?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,764,Network Delay Time,Medium,,https://leetcode.com/problems/network-delay-time/,https://takeuforward.org/data-structure/network-delay-time,https://takeuforward.org/plus/dsa/problems/network-delay-time,https://takeuforward.org/plus/dsa/problems/network-delay-time?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,524,Number of ways to arrive at destination,Hard,https://youtu.be/_-0mx0SmYxA,https://leetcode.com/problems/number-of-ways-to-arrive-at-destination/,https://takeuforward.org/data-structure/g-40-number-of-ways-to-arrive-at-destination/,https://takeuforward.org/plus/dsa/problems/number-of-ways-to-arrive-at-destination,https://takeuforward.org/plus/dsa/problems/number-of-ways-to-arrive-at-destination?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,523,Minimum multiplications to reach end,Hard,https://www.youtube.com/watch?v=_BvEJ3VIDWw&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=39,,https://takeuforward.org/graph/g-39-minimum-multiplications-to-reach-end/,https://takeuforward.org/plus/dsa/problems/minimum-multiplications-to-reach-end,https://takeuforward.org/plus/dsa/problems/minimum-multiplications-to-reach-end?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,2826,Bellman Ford Algorithm,Hard,https://youtu.be/0vVofAhAYjc,,https://takeuforward.org/data-structure/bellman-ford-algorithm-g-41/,https://takeuforward.org/plus/dsa/problems/bellman-ford-algorithm,https://takeuforward.org/plus/dsa/problems/bellman-ford-algorithm?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,522,Floyd warshall algorithm,Hard,https://www.youtube.com/watch?v=YbY8cVwWAvw&list=PLgUwDviBIf0oE3gA41TKO2H5bHpPd7fzn&index=42,,https://takeuforward.org/data-structure/floyd-warshall-algorithm-g-42/,https://takeuforward.org/plus/dsa/problems/floyd-warshall-algorithm,https://takeuforward.org/plus/dsa/problems/floyd-warshall-algorithm?tab=editorial,
15,Graphs [Concepts & Problems],4,Shortest Path Algorithms and Problems,521,Find the city with the smallest number of neighbors,Hard,https://youtu.be/9XybHVqTHcQ,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/,https://takeuforward.org/data-structure/find-the-city-with-the-smallest-number-of-neighbours-at-a-threshold-distance-g-43/,https://takeuforward.org/plus/dsa/problems/find-the-city-with-the-smallest-number-of-neighbors,https://takeuforward.org/plus/dsa/problems/find-the-city-with-the-smallest-number-of-neighbors?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,1221,MST theory,Easy,https://youtu.be/ZSPjZuZWCME,,https://takeuforward.org/data-structure/minimum-spanning-tree-theory-g-44/,https://takeuforward.org/plus/dsa/problems/mst-theory,https://takeuforward.org/plus/dsa/problems/mst-theory?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,2825,Prim's Algorithm,Hard,https://youtu.be/mJcZjjKzeqk,,https://takeuforward.org/data-structure/prims-algorithm-minimum-spanning-tree-c-and-java-g-45/,https://takeuforward.org/plus/dsa/problems/find-the-mst-weight,https://takeuforward.org/plus/dsa/problems/find-the-mst-weight?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,516,Disjoint Set,Hard,https://youtu.be/aBxjDBC4M1U,,https://takeuforward.org/data-structure/disjoint-set-union-by-rank-union-by-size-path-compression-g-46/,https://takeuforward.org/plus/dsa/problems/disjoint-set-,https://takeuforward.org/plus/dsa/problems/disjoint-set-?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,517,Find the MST weight,Hard,https://youtu.be/mJcZjjKzeqk,,https://takeuforward.org/data-structure/prims-algorithm-minimum-spanning-tree-c-and-java-g-45/,https://takeuforward.org/plus/dsa/problems/find-the-mst-weight,https://takeuforward.org/plus/dsa/problems/find-the-mst-weight?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,515,Number of operations to make network connected,Hard,https://youtu.be/FYrl7iz9_ZU,https://leetcode.com/problems/number-of-operations-to-make-network-connected/,https://takeuforward.org/data-structure/number-of-operations-to-make-network-connected-dsu-g-49/,https://takeuforward.org/plus/dsa/problems/number-of-operations-to-make-network-connected,https://takeuforward.org/plus/dsa/problems/number-of-operations-to-make-network-connected?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,513,Most stones removed with same row or column,Medium,https://youtu.be/OwMNX8SPavM,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column/,https://takeuforward.org/data-structure/most-stones-removed-with-same-row-or-column-dsu-g-53/,https://takeuforward.org/plus/dsa/problems/most-stones-removed-with-same-row-or-column,https://takeuforward.org/plus/dsa/problems/most-stones-removed-with-same-row-or-column?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,511,Accounts merge,Hard,https://youtu.be/FMwpt_aQOGw,https://leetcode.com/problems/accounts-merge/,https://takeuforward.org/data-structure/accounts-merge-dsu-g-50/,https://takeuforward.org/plus/dsa/problems/accounts-merge,https://takeuforward.org/plus/dsa/problems/accounts-merge?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,514,Number of islands II,Hard,https://youtu.be/Rn6B-Q4SNyA,https://leetcode.com/problems/number-of-islands-ii/,https://takeuforward.org/graph/number-of-islands-ii-online-queries-dsu-g-51/,https://takeuforward.org/plus/dsa/problems/number-of-islands-ii,https://takeuforward.org/plus/dsa/problems/number-of-islands-ii?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,512,Making a large island,Hard,https://youtu.be/lgiz0Oup6gM,https://leetcode.com/problems/making-a-large-island/,https://takeuforward.org/data-structure/making-a-large-island-dsu-g-52/,https://takeuforward.org/plus/dsa/problems/making-a-large-island,https://takeuforward.org/plus/dsa/problems/making-a-large-island?tab=editorial,
15,Graphs [Concepts & Problems],5,MinimumSpanningTree/Disjoint Set and Problems,1006,Swim in Rising Water,Medium,,https://leetcode.com/problems/swim-in-rising-water/,https://takeuforward.org/data-structure/swim-in-rising-water,https://takeuforward.org/plus/dsa/problems/swim-in-rising-water,https://takeuforward.org/plus/dsa/problems/swim-in-rising-water?tab=editorial,
15,Graphs [Concepts & Problems],6,Other Algorithms,497,Bridges in graph,Hard,https://youtu.be/qrAub5z8FeA,https://leetcode.com/problems/critical-connections-in-a-network/discuss/382385/find-bridges-in-a-graph,https://takeuforward.org/graph/bridges-in-graph-using-tarjans-algorithm-of-time-in-and-low-time-g-55/,https://takeuforward.org/plus/dsa/problems/bridges-in-graph,https://takeuforward.org/plus/dsa/problems/bridges-in-graph?tab=editorial,
15,Graphs [Concepts & Problems],6,Other Algorithms,496,Articulation point in graph,Hard,https://youtu.be/j1QDfU21iZk,,https://takeuforward.org/data-structure/articulation-point-in-graph-g-56/,https://takeuforward.org/plus/dsa/problems/articulation-point-in-graph,https://takeuforward.org/plus/dsa/problems/articulation-point-in-graph?tab=editorial,
15,Graphs [Concepts & Problems],6,Other Algorithms,498,Kosaraju's algorithm,Hard,https://www.youtube.com/watch?v=V8qIqJxCioo&list=PLgUwDviBIf0rGEWe64KWas0Nryn7SCRWw&index=27,https://leetcode.com/problems/maximum-number-of-non-overlapping-substrings/discuss/766485/kosaraju-algorithm-on,https://takeuforward.org/graph/strongly-connected-components-kosarajus-algorithm-g-54/,https://takeuforward.org/plus/dsa/problems/kosaraju's-algorithm,https://takeuforward.org/plus/dsa/problems/kosaraju's-algorithm?tab=editorial,
16,Dynamic Programming [Patterns and Problems],1,Introduction to DP,1195,Introduction to DP,Easy,https://youtu.be/tyB0ztf0DNY,,https://takeuforward.org/data-structure/dynamic-programming-introduction/,https://takeuforward.org/plus/dsa/problems/introduction-to-dp,https://takeuforward.org/plus/dsa/problems/introduction-to-dp,
16,Dynamic Programming [Patterns and Problems],2,1D DP,287,Climbing stairs,Medium,https://youtu.be/mLfjzJsN8us,https://leetcode.com/problems/climbing-stairs/,https://takeuforward.org/data-structure/dynamic-programming-climbing-stairs/,https://takeuforward.org/plus/dsa/problems/climbing-stairs,https://takeuforward.org/plus/dsa/problems/climbing-stairs?tab=editorial,
16,Dynamic Programming [Patterns and Problems],2,1D DP,288,Frog Jump,Medium,https://www.youtube.com/watch?v=EgG3jsGoPvQ,,https://takeuforward.org/data-structure/dynamic-programming-frog-jump-dp-3/,https://takeuforward.org/plus/dsa/problems/frog-jump,https://takeuforward.org/plus/dsa/problems/frog-jump?tab=editorial,
16,Dynamic Programming [Patterns and Problems],2,1D DP,289,Frog jump with K distances,Medium,https://www.youtube.com/watch?v=Kmh3rhyEtB8,,https://takeuforward.org/data-structure/dynamic-programming-frog-jump-with-k-distances-dp-4/,https://takeuforward.org/plus/dsa/problems/frog-jump-with-k-distances,https://takeuforward.org/plus/dsa/problems/frog-jump-with-k-distances?tab=editorial,
16,Dynamic Programming [Patterns and Problems],2,1D DP,291,Maximum sum of non adjacent elements,Medium,https://www.youtube.com/watch?v=GrMBfJNk_NY,https://leetcode.com/problems/house-robber/,https://takeuforward.org/data-structure/maximum-sum-of-non-adjacent-elements-dp-5/,https://takeuforward.org/plus/dsa/problems/maximum-sum-of-non-adjacent-elements,https://takeuforward.org/plus/dsa/problems/maximum-sum-of-non-adjacent-elements?tab=editorial,
16,Dynamic Programming [Patterns and Problems],2,1D DP,290,House robber,Medium,https://www.youtube.com/watch?v=3WaxQMELSkw,https://leetcode.com/problems/house-robber-ii/,https://takeuforward.org/data-structure/dynamic-programming-house-robber-dp-6/,https://takeuforward.org/plus/dsa/problems/house-robber,https://takeuforward.org/plus/dsa/problems/house-robber?tab=editorial,
16,Dynamic Programming [Patterns and Problems],3,2D/3D DP and DP on Grids,292,Ninja's training,Medium,https://www.youtube.com/watch?v=AE39gJYuRog,,https://takeuforward.org/data-structure/dynamic-programming-ninjas-training-dp-7/,https://takeuforward.org/plus/dsa/problems/ninja's-training,https://takeuforward.org/plus/dsa/problems/ninja's-training?tab=editorial,
16,Dynamic Programming [Patterns and Problems],3,2D/3D DP and DP on Grids,2795,Grid Unique Paths : DP on Grids (DP8),Medium,https://www.youtube.com/watch?v=sdE0A2Oxofw,https://leetcode.com/problems/unique-paths/,https://takeuforward.org/data-structure/grid-unique-paths-dp-on-grids-dp8/,https://takeuforward.org/plus/dsa/problems/grid-unique-paths,https://takeuforward.org/plus/dsa/problems/grid-unique-paths?tab=editorial,
16,Dynamic Programming [Patterns and Problems],3,2D/3D DP and DP on Grids,300,Unique paths II,Medium,https://www.youtube.com/watch?v=TmhpgXScLyY,https://leetcode.com/problems/unique-paths-ii/,https://takeuforward.org/data-structure/grid-unique-paths-2-dp-9/,https://takeuforward.org/plus/dsa/problems/unique-paths-ii,https://takeuforward.org/plus/dsa/problems/unique-paths-ii?tab=editorial,
16,Dynamic Programming [Patterns and Problems],3,2D/3D DP and DP on Grids,298,Minimum Falling Path Sum,Medium,https://youtu.be/_rgTlyky1uQ,https://leetcode.com/problems/minimum-path-sum/,https://takeuforward.org/data-structure/minimum-path-sum-in-a-grid-dp-10/,https://takeuforward.org/plus/dsa/problems/minimum-falling-path-sum,https://takeuforward.org/plus/dsa/problems/minimum-falling-path-sum?tab=editorial,
16,Dynamic Programming [Patterns and Problems],3,2D/3D DP and DP on Grids,299,Triangle,Medium,https://www.youtube.com/watch?v=SrP-PiLSYC0,https://leetcode.com/problems/triangle/,https://takeuforward.org/data-structure/minimum-path-sum-in-triangular-grid-dp-11/,https://takeuforward.org/plus/dsa/problems/triangle,https://takeuforward.org/plus/dsa/problems/triangle?tab=editorial,
16,Dynamic Programming [Patterns and Problems],3,2D/3D DP and DP on Grids,769,Ninja and his Friends,Medium,https://www.youtube.com/watch?v=QGfn7JeXK54,,https://takeuforward.org/data-structure/3-d-dp-ninja-and-his-friends-dp-13/,https://takeuforward.org/plus/dsa/problems/ninja-and-his-friends,https://takeuforward.org/plus/dsa/problems/ninja-and-his-friends?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,2804,Subset sum equal to target (DP- 14),Hard,https://www.youtube.com/watch?v=fWX9xDmIzRI,,https://takeuforward.org/data-structure/subset-sum-equal-to-target-dp-14/,https://takeuforward.org/plus/dsa/problems/subset-sum-equals-to-target,https://takeuforward.org/plus/dsa/problems/subset-sum-equals-to-target?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,321,Partition equal subset sum,Hard,https://www.youtube.com/watch?v=7win3dcgo3k,https://leetcode.com/problems/partition-equal-subset-sum/,https://takeuforward.org/data-structure/partition-equal-subset-sum-dp-15/,https://takeuforward.org/plus/dsa/problems/partition-equal-subset-sum,https://takeuforward.org/plus/dsa/problems/partition-equal-subset-sum?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,320,Partition a set into two subsets with minimum absolute sum difference,Hard,https://www.youtube.com/watch?v=GS_OqZb2CWc,https://leetcode.com/problems/partition-array-into-two-arrays-to-minimize-sum-difference/,https://takeuforward.org/data-structure/partition-set-into-2-subsets-with-min-absolute-sum-diff-dp-16/,https://takeuforward.org/plus/dsa/problems/partition-a-set-into-two-subsets-with-minimum-absolute-sum-difference,https://takeuforward.org/plus/dsa/problems/partition-a-set-into-two-subsets-with-minimum-absolute-sum-difference?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,318,Count subsets with sum K,Hard,https://www.youtube.com/watch?v=ZHyb-A2Mte4,,https://takeuforward.org/data-structure/count-subsets-with-sum-k-dp-17/,https://takeuforward.org/plus/dsa/problems/count-subsets-with-sum-k,https://takeuforward.org/plus/dsa/problems/count-subsets-with-sum-k?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,317,Count partitions with given difference,Hard,https://www.youtube.com/watch?v=zoilQD1kYSg,,https://takeuforward.org/data-structure/count-partitions-with-given-difference-dp-18/,https://takeuforward.org/plus/dsa/problems/count-partitions-with-given-difference,https://takeuforward.org/plus/dsa/problems/count-partitions-with-given-difference?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,541,Assign Cookies,Easy,https://youtu.be/DIX2p7vb9co?si=GofAIDimue-Av0Fi,https://leetcode.com/problems/assign-cookies/,https://takeuforward.org/data-structure/assign-cookies,https://takeuforward.org/plus/dsa/problems/assign-cookies,https://takeuforward.org/plus/dsa/problems/assign-cookies?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,2802,Minimum Coins (DP - 20),Hard,https://www.youtube.com/watch?v=myPeWb3Y68A,https://leetcode.com/problems/coin-change/,https://takeuforward.org/data-structure/minimum-coins-dp-20/,https://takeuforward.org/plus/dsa/problems/minimum-coins,https://takeuforward.org/plus/dsa/problems/minimum-coins?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,324,Target sum,Hard,https://www.youtube.com/watch?v=b3GD8263-PQ,https://leetcode.com/problems/target-sum/,https://takeuforward.org/data-structure/target-sum-dp-21/,https://takeuforward.org/plus/dsa/problems/target-sum,https://takeuforward.org/plus/dsa/problems/target-sum?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,2801,Coin Change 2 (DP - 22),Hard,https://www.youtube.com/watch?v=HgyouUi11zk,https://leetcode.com/problems/coin-change-2/,https://takeuforward.org/data-structure/coin-change-2-dp-22/,https://takeuforward.org/plus/dsa/problems/coin-change-ii,https://takeuforward.org/plus/dsa/problems/coin-change-ii?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,325,Unbounded knapsack,Hard,https://youtu.be/OgvOZ6OrJoY,,https://takeuforward.org/data-structure/unbounded-knapsack-dp-23/,https://takeuforward.org/plus/dsa/problems/unbounded-knapsack,https://takeuforward.org/plus/dsa/problems/unbounded-knapsack?tab=editorial,
16,Dynamic Programming [Patterns and Problems],4,DP on Subsequences,2803,Rod Cutting Problem | (DP - 24),Hard,https://youtu.be/mO8XpGoJwuo,,https://takeuforward.org/data-structure/rod-cutting-problem-dp-24/,https://takeuforward.org/plus/dsa/problems/rod-cutting-problem,https://takeuforward.org/plus/dsa/problems/rod-cutting-problem?tab=editorial,
16,Dynamic Programming [Patterns and Problems],5,DP on Strings,308,Longest common subsequence,Hard,https://youtu.be/-zI4mrF2Pb4,,https://takeuforward.org/data-structure/print-longest-common-subsequence-dp-26/,https://takeuforward.org/plus/dsa/problems/longest-common-subsequence,https://takeuforward.org/plus/dsa/problems/longest-common-subsequence?tab=editorial,
16,Dynamic Programming [Patterns and Problems],5,DP on Strings,2799,Print Longest Common Subsequence | (DP - 26),hard,https://youtu.be/-zI4mrF2Pb4,,https://takeuforward.org/data-structure/print-longest-common-subsequence-dp-26/,https://takeuforward.org/plus/dsa/problems/longest-common-subsequence,https://takeuforward.org/plus/dsa/problems/longest-common-subsequence?tab=editorial,
